Sova Ivar,0:43:35,1:25:03,1:57:38,2:25:44,2:51:51,3:16:58,3:52:19.1
Brakmann Andres,0:44:45,1:26:45,2:00:14,2:27:46,2:53:28,3:18:24,3:52:26.2
Moor Maris,0:43:23,1:25:30,1:58:02,2:26:20,2:53:13,3:18:41,3:52:28.1
Tee Triinu,0:41:51,1:23:19,1:55:58,2:23:29,2:49:01,3:15:44,3:52:28.8
Lõuke Bert,0:42:00,1:24:10,1:57:48,2:26:20,2:52:29,3:18:21,3:52:32.5
Kotka Kalle,0:38:05,1:19:26,1:53:57,2:23:49,2:50:59,3:17:37,3:52:33.3
Rossato Dimitri,0:44:24,1:27:34,2:00:59,2:28:54,2:53:49,3:18:25,3:52:37.8
Maran Taavi,0:39:25,1:22:03,1:55:50,2:24:25,2:51:00,3:17:23,3:52:38.1
Tark Kalev,0:40:54,1:23:48,1:57:40,2:25:44,2:51:47,3:17:25,3:52:39.1
Jansen Kristjan,0:42:17,1:24:42,1:57:56,2:26:25,2:52:42,3:17:17,3:52:42.4
Inno Kadi,0:42:16,1:24:45,2:00:12,2:27:34,2:52:29,3:18:22,3:52:44.6
Chebunin Ivan,0:42:54,1:25:00,1:59:46,2:27:18,2:52:10,3:17:43,3:52:45.9
Jürviste Ülar,0:40:23,1:21:07,1:54:44,2:22:31,2:48:06,3:14:50,3:52:48.0
Kitsing Taivo,0:40:47,1:22:17,1:57:50,2:25:26,2:52:00,3:18:12,3:52:48.3
Länts Martin,0:43:37,1:25:27,1:58:19,2:26:24,2:52:55,3:18:18,3:52:50.4
Kaasik Tõnis,0:38:16,1:22:19,1:56:14,2:23:48,2:50:01,3:17:21,3:52:57.1
Tolm Margus,0:43:49,1:25:46,2:00:23,2:28:57,2:55:01,3:19:51,3:52:57.8
Lääne Jaak,0:43:36,1:25:21,1:58:36,2:26:47,2:52:32,3:17:56,3:53:00.4
Tomp Lauri,0:41:01,1:23:28,2:01:34,2:28:06,2:52:46,3:19:58,3:53:07.6
Hermaküla Hannes,0:42:01,1:24:47,1:57:59,2:26:14,2:51:32,3:19:17,3:53:07.9
Kotkas Priit,0:41:10,1:23:42,1:57:48,2:26:32,2:52:01,3:18:20,3:53:10.1
Põldsaar Piret,0:40:19,1:22:10,1:55:45,2:23:32,2:49:38,3:16:24,3:53:12.3
Shapochkin Dmitry,0:40:14,1:22:57,1:56:35,2:25:14,2:51:31,3:17:37,3:53:12.3
Sepp Innar,0:39:32,1:21:27,1:55:17,2:23:03,2:48:42,3:15:38,3:53:18.1
Rikolas Siim,0:46:33,1:28:37,2:01:12,2:29:11,2:55:13,3:20:19,3:53:22.3
Vaasna Märt,0:51:53,1:34:25,2:07:14,2:34:29,2:59:04,3:22:17,3:53:27.3
Vaher Indrek,0:40:05,1:23:26,2:02:29,2:30:02,2:54:53,3:19:43,3:53:27.6
Roasto Reigo,0:46:44,1:28:25,2:01:15,2:28:52,2:53:34,3:19:06,3:53:31.5
Taal Kristo,0:41:35,1:24:30,1:58:04,2:26:36,2:52:18,3:18:27,3:53:36.9
Jakeš Aleš,0:43:07,1:26:50,2:01:18,2:29:56,2:55:39,3:19:54,3:53:39.3
Ligi Jürgen,0:42:11,1:24:27,1:56:51,2:23:33,2:49:09,3:15:17,3:53:39.6
Velling Taivo,0:46:08,1:28:46,2:02:08,2:29:50,2:55:35,3:20:32,3:53:41.1
Reeveer Tarvi,0:43:20,1:24:32,1:57:27,2:25:21,2:51:44,3:17:54,3:53:41.8
Laidvee Priit,0:42:30,1:26:30,2:01:31,2:30:21,2:56:07,3:20:25,3:53:44.3
Kiselev Alexey,0:48:44,1:30:25,2:02:18,2:31:37,2:55:41,3:20:12,3:53:56.0
Kuzmin Leonid,0:42:25,1:24:45,1:58:18,2:26:23,2:51:36,3:18:12,3:54:01.1
Ruckstuhl Karl Josef,0:43:33,1:26:06,2:00:50,2:29:29,2:56:00,3:20:28,3:54:05.6
Berggren Tommy ,0:46:16,1:28:02,2:00:52,2:29:07,2:54:23,3:20:38,3:54:08.5
Stolfot Ivo,0:41:01,1:22:37,2:01:15,2:28:23,2:53:29,3:19:33,3:54:11.5
Lebedinskii Dmitrii,0:46:59,1:28:41,2:01:01,2:28:27,2:55:00,3:20:02,3:54:14.4
Kits Olivar,0:41:33,1:24:43,1:58:15,2:27:03,2:52:52,3:18:47,3:54:18.9
Tatrik Raivo,0:43:26,1:25:38,1:58:11,2:26:47,2:52:53,3:18:44,3:54:22.9
Possul Kadri,0:40:54,1:24:52,1:59:04,2:28:03,2:54:55,3:19:40,3:54:30.1
Viidebaum Karl,0:44:51,1:27:30,2:02:40,2:29:39,2:55:29,3:19:58,3:54:34.5
Algmaa Leonhard,0:40:47,1:23:19,1:56:55,2:25:11,2:51:13,3:17:55,3:54:36.6
Bordukov Konstantin,0:41:39,1:25:12,2:00:25,2:29:47,2:55:50,3:20:49,3:54:37.1
Läänemets Ott,0:46:32,1:28:00,2:00:14,2:27:55,2:53:29,3:19:05,3:54:39.1
Kuusk Sander,0:38:54,1:20:37,1:54:29,2:24:37,2:52:13,3:18:23,3:54:40.1
Lepiksaar Madis,0:39:01,1:21:56,1:58:09,2:26:53,2:54:07,3:20:59,3:54:40.3
Allas Ain,0:42:13,1:24:39,1:58:20,2:26:36,2:52:42,3:19:04,3:54:40.4
Kask Even,0:43:07,1:24:46,1:58:42,2:26:42,2:51:28,3:17:57,3:54:40.5
Ütsik Johannes,0:43:32,1:25:18,1:59:13,2:27:08,2:51:55,3:19:10,3:54:45.4
Kainulainen Ari,0:41:09,1:24:48,1:57:49,2:26:28,2:52:39,3:18:27,3:54:45.5
Krass Reimo,0:42:53,1:24:36,1:58:35,2:27:29,2:54:27,3:20:08,3:54:50.7
Enok Marek,0:39:36,1:21:52,1:55:52,2:25:20,2:52:37,3:18:43,3:54:53.2
Mitt Joel,0:41:05,1:23:39,1:57:57,2:27:05,2:53:44,3:19:56,3:55:00.9
Michelson Erki ,0:42:12,1:26:02,2:00:42,2:28:57,2:54:50,3:20:33,3:55:05.6
Kuusalu Ivo,0:43:24,1:25:14,2:00:02,2:27:37,2:53:30,3:19:25,3:55:06.6
Sokk Siim,0:40:44,1:23:04,1:58:10,2:27:53,2:54:16,3:20:07,3:55:07.9
Rahu Simmo,0:41:36,1:23:41,1:57:35,2:27:13,2:54:00,3:19:51,3:55:09.7
Käär Tanel,0:42:27,1:25:28,2:00:25,2:29:03,2:55:04,3:20:35,3:55:10.0
Hanso Indrek,0:41:08,1:25:31,2:01:09,2:29:10,2:56:37,3:21:30,3:55:10.7
Kochergan Mikhail,0:40:38,1:22:59,1:55:30,2:23:59,2:50:40,3:14:47,3:55:20.5
Külaots Urmet,0:38:01,1:26:22,2:00:53,2:31:24,2:56:48,3:21:39,3:55:20.6
Varul Rene,0:38:53,1:23:30,1:57:46,2:30:48,2:56:51,3:21:36,3:55:27.5
Mändmets Mait,0:42:56,1:26:39,2:00:59,2:29:17,2:54:32,3:20:10,3:55:28.0
Rodinkov Sergey,0:43:40,1:26:10,2:00:43,2:30:00,2:56:22,3:21:38,3:55:28.2
Koger Margus,0:46:22,1:29:58,2:03:26,2:31:15,2:56:00,3:21:44,3:55:29.7
Leiten Kaido,0:42:46,1:25:10,1:59:11,2:27:05,2:52:20,3:18:38,3:55:32.9
Jürimaa Tõnu,0:41:53,1:25:51,2:00:26,2:28:58,2:54:56,3:20:10,3:55:33.5
Normak Margus,0:40:05,1:21:04,1:55:33,2:26:21,2:53:13,3:19:42,3:55:37.6
Akenpärg Egert,0:41:06,1:26:04,2:02:14,2:31:48,2:58:59,3:23:03,3:55:38.5
Caplikas Laimonas,0:43:44,1:26:33,2:00:21,2:28:13,2:54:24,3:19:47,3:55:40.0
Oissar Karl,0:42:28,1:24:56,1:59:25,2:28:53,2:55:46,3:21:15,3:55:41.6
Kaljumäe Aile,0:40:46,1:23:53,1:58:31,2:27:05,2:53:31,3:19:29,3:55:42.4
Moor Madis,0:41:54,1:23:45,1:57:01,2:26:28,2:56:12,3:22:10,3:55:42.7
Nõmmik Kaidu,0:41:32,1:25:20,2:00:40,2:30:25,2:56:16,3:22:02,3:55:43.5
Laja Leho,0:42:34,1:26:06,2:01:23,2:29:42,2:55:42,3:20:48,3:55:46.1
Timakin Alexander,0:41:59,1:24:53,2:00:22,2:31:06,2:56:26,3:21:09,3:55:49.6
Kullik Karmo,0:47:39,1:31:35,2:05:57,2:34:12,2:58:48,3:23:22,3:55:50.6
Immonen Satu,0:43:17,1:27:46,2:02:40,2:31:10,2:56:45,3:21:19,3:55:59.7
Paberit Timo,0:45:13,1:29:40,2:04:18,2:31:54,2:58:17,3:22:22,3:56:00.5
Viks Sven,0:47:12,1:32:55,2:06:05,2:33:31,2:59:00,3:22:27,3:56:01.7
Laur Mikk,0:36:51,1:17:51,1:51:51,2:21:01,2:48:44,3:16:45,3:56:08.5
Estorn Lilian,0:41:04,1:23:47,1:57:44,2:27:09,2:53:40,3:19:57,3:56:15.5
Isak Ants,0:47:35,1:30:10,2:03:36,2:30:46,2:56:00,3:22:07,3:56:16.9
Kauküla Marten,0:46:10,1:28:11,2:01:35,2:29:34,2:56:37,3:22:08,3:56:18.0
Vutt Ingmar,0:40:53,1:23:04,1:57:03,2:25:49,2:53:25,3:19:53,3:56:18.7
Saviir Jaan,0:43:59,1:27:34,2:01:28,2:29:22,2:55:16,3:21:08,3:56:22.8
Lään Christjan ,0:51:54,1:33:22,2:06:45,2:33:31,2:58:05,3:23:37,3:56:24.3
Põld Madis,0:46:59,1:29:59,2:04:50,2:33:22,2:58:46,3:23:12,3:56:26.0
Kaabel Kaido,0:43:00,1:25:58,2:00:37,2:29:31,2:55:43,3:21:33,3:56:27.1
Rela Bruno,0:44:06,1:28:04,2:01:50,2:30:36,2:57:21,3:22:24,3:56:31.6
Murre Martin,0:44:22,1:27:57,2:02:25,2:31:24,2:57:41,3:23:01,3:56:32.0
Veevel Ego,0:40:44,1:23:03,1:58:07,2:28:34,2:55:46,3:21:15,3:56:33.9
Liht Sulev,0:43:17,1:25:38,1:59:26,2:27:27,2:53:41,3:20:04,3:56:34.4
Bratchikov Konstantin,0:48:16,1:31:32,2:04:19,2:31:43,2:57:20,3:22:39,3:56:36.6
Kõiv Kaspar,0:43:05,1:26:23,2:01:17,2:30:47,2:57:56,3:22:33,3:56:46.1
Lortie Gilles,0:43:54,1:27:49,2:02:00,2:30:33,2:56:40,3:22:27,3:56:47.1
Kaur Jaanus,0:40:49,1:24:23,1:59:27,2:29:23,2:56:06,3:21:12,3:56:51.4
Reponen Risko,0:43:07,1:25:43,1:59:28,2:29:18,2:56:22,3:22:21,3:56:52.3
Tiivoja Talis,0:38:34,1:23:17,2:00:30,2:27:20,2:53:28,3:20:21,3:56:53.5
Olop Jaanus,0:40:38,1:25:23,2:00:49,2:31:21,2:56:14,3:22:13,3:56:57.5
Nurk Aare,0:43:59,1:29:49,2:03:22,2:30:47,2:56:41,3:21:40,3:56:58.4
Tshaikin Vladimir,0:40:06,1:23:50,1:58:23,2:28:21,2:55:20,3:21:19,3:57:01.0
Morozov Sergey,0:43:01,1:24:57,1:58:02,2:26:32,2:53:09,3:19:17,3:57:03.5
Sahtel Kristjan,0:40:52,1:24:32,1:59:07,2:28:44,2:55:35,3:21:48,3:57:08.0
Toivonen Joni,0:46:16,1:29:49,2:04:08,2:32:19,2:57:38,3:22:35,3:57:08.2
Avik Eeva,0:40:58,1:24:42,1:59:32,2:28:49,2:55:23,3:21:58,3:57:08.9
Puusaar Sulev,0:42:21,1:25:01,1:58:27,2:26:46,2:53:03,3:19:38,3:57:19.0
Udras Jakob,0:43:29,1:24:25,1:57:59,2:27:24,2:54:17,3:22:08,3:57:20.9
Schmidt Peeter,0:41:10,1:24:17,1:59:03,2:32:47,2:58:22,3:23:31,3:57:21.8
Vihul Ülar,0:41:14,1:25:07,2:00:00,2:30:21,2:56:59,3:22:51,3:57:25.6
Tishtshenkov Aleksander,0:39:56,1:24:04,2:00:32,2:29:57,2:56:21,3:23:00,3:57:29.8
Kaseväli Ranol,0:40:47,1:23:42,1:57:39,2:27:14,2:54:17,3:20:52,3:57:33.8
Matkur Andres,0:39:26,1:22:07,1:56:56,2:27:01,2:55:00,3:21:47,3:57:36.7
Rõigas Paavo,0:38:44,1:18:51,1:51:45,2:21:04,2:53:32,3:21:33,3:57:38.7
Laaneveer Indrek,0:41:40,1:25:49,2:00:54,2:30:26,2:57:07,3:22:53,3:57:39.2
Karro Kalmar,0:41:29,1:24:13,1:58:35,2:27:20,2:54:42,3:21:40,3:57:41.4
Matt Olev,0:40:24,1:23:45,1:59:48,2:29:18,2:56:00,3:21:56,3:57:43.7
Leemits Richard,0:44:04,1:26:00,2:00:17,2:28:29,2:55:24,3:21:43,3:57:44.8
Pajo Janar,0:50:10,1:32:44,2:06:14,2:33:58,2:59:21,3:24:22,3:57:45.8
Aarniste Marek,0:42:10,1:26:12,2:00:58,2:29:38,2:56:04,3:21:46,3:57:48.9
Gostsõllo Henri,0:41:58,1:24:56,1:59:41,2:28:12,2:54:56,3:21:34,3:57:49.6
Veelain Ermo,0:41:29,1:26:16,2:01:32,2:33:54,2:58:25,3:23:16,3:57:51.9
Unt Toomas,0:44:33,1:26:08,2:00:13,2:28:33,2:54:56,3:21:42,3:57:56.3
Kooskora Toomas,0:44:33,1:27:50,2:02:02,2:30:22,2:56:09,3:22:10,3:58:01.0
Shein Janek,0:41:18,1:23:46,1:58:18,2:27:51,2:55:45,3:23:16,3:58:02.8
Meikop Sille,0:43:38,1:27:55,2:02:25,2:31:10,2:57:17,3:23:20,3:58:03.4
Salum Siim,0:41:10,1:24:43,1:58:26,2:27:40,2:55:11,3:22:15,3:58:05.4
Taal Kaido,0:45:45,1:28:38,2:03:18,2:31:42,2:57:53,3:23:37,3:58:11.6
Kanniste Jaak,0:42:44,1:25:37,1:59:30,2:28:26,2:54:38,3:24:01,3:58:18.0
Metsnõmm Mart,0:41:03,1:24:20,2:00:18,2:29:05,2:55:38,3:22:11,3:58:19.2
Sild Ivo,0:41:33,1:26:20,2:02:44,2:32:34,2:58:40,3:24:06,3:58:20.9
Pandis Hannula-Katrin,0:44:16,1:27:03,2:01:52,2:30:28,2:56:04,3:22:45,3:58:26.3
Kumm Tanel,0:41:34,1:24:31,1:57:55,2:26:25,2:53:05,3:20:15,3:58:28.9
Ruuval Teet,0:40:34,1:23:23,1:58:25,2:28:25,2:56:15,3:22:49,3:58:32.5
Olesk Ats,0:42:47,1:25:31,2:00:17,2:29:40,2:56:17,3:22:52,3:58:33.5
Pedaste Margus,0:42:29,1:23:53,1:57:50,2:27:48,2:54:31,3:21:51,3:58:38.0
Uiboleht Kaire,0:42:49,1:25:56,2:01:49,2:31:02,2:57:03,3:23:16,3:58:40.7
Kikkas Riho,0:41:17,1:26:54,2:03:06,2:32:00,2:59:14,3:24:18,3:58:45.9
Lagle Lauri,0:42:28,1:24:25,1:58:15,2:27:56,2:54:51,3:21:11,3:58:48.2
Oder Rein,0:43:49,1:27:44,2:02:46,2:30:43,2:56:32,3:23:28,3:58:48.9
Kuusik Leho,0:44:16,1:25:49,1:59:38,2:27:17,2:53:03,3:20:51,3:58:58.1
Woien Halvor,0:46:54,1:31:16,2:05:35,2:33:46,2:59:27,3:24:19,3:59:00.4
Griksas Rolandas,0:45:56,1:27:53,2:01:20,2:29:12,2:54:44,3:22:08,3:59:00.9
Hiiesalu Taago,0:45:34,1:29:21,2:04:30,2:33:17,2:58:59,3:24:52,3:59:01.6
Randma Rauno,0:46:07,1:29:43,2:04:16,2:32:05,2:57:39,3:23:44,3:59:09.6
Kask Avo,0:42:18,1:27:18,2:03:21,2:32:26,2:58:23,3:24:34,3:59:09.8
Rungi Kert,0:46:42,1:31:37,2:06:18,2:34:23,3:00:22,3:25:05,3:59:17.7
Tulp Rain,0:40:52,1:24:38,2:01:03,2:29:25,2:56:08,3:22:57,3:59:18.5
Nigul Hendrik,0:44:16,1:28:29,2:04:27,2:33:40,2:59:14,3:24:37,3:59:24.1
Saks Heljus,0:47:35,1:36:08,2:09:57,2:38:09,3:03:47,3:27:24,3:59:25.4
Rudneva Yuliya,0:49:55,1:33:17,2:06:11,2:34:34,3:00:24,3:25:45,3:59:26.7
Liive Sandor,0:41:58,1:24:14,1:59:10,2:28:17,2:55:21,3:22:20,3:59:27.7
Lee Are,0:42:59,1:27:41,2:02:26,2:31:30,2:57:25,3:23:38,3:59:30.0
Lebedev Igor,0:43:24,1:26:25,1:59:34,2:29:04,2:56:34,3:23:04,3:59:36.6
Derkunskiy Artem,0:40:59,1:23:41,1:57:48,2:27:48,2:54:53,3:22:32,3:59:37.5
Puhke Raivo,0:44:39,1:26:57,2:00:47,2:30:18,2:56:33,3:23:19,3:59:38.6
Lehesmets Kristjan,0:43:35,1:24:21,1:57:47,2:26:21,2:57:31,3:24:38,3:59:40.0
Pati Nagy Attila,0:48:22,1:32:32,2:06:15,2:34:16,3:00:19,3:25:19,3:59:40.6
Nõmmeots Priit,0:41:34,1:25:06,1:59:35,2:29:56,2:57:48,3:24:10,3:59:40.7
Blond Taivo,0:42:26,1:26:22,2:01:00,2:30:44,2:57:06,3:23:37,3:59:41.9
Luts Kaarel,0:41:15,1:26:22,2:02:19,2:32:00,2:59:39,3:25:33,3:59:47.0
Hermlin Timo,0:43:11,1:27:36,2:03:36,2:34:01,3:00:42,3:26:52,3:59:51.2
Veskiväli Heigo,0:46:58,1:31:31,2:07:31,2:36:00,3:01:32,3:26:14,3:59:55.3
Tõnisalu Raigo,0:39:42,1:23:24,1:59:50,2:29:36,2:56:19,3:23:35,4:00:00.0
Gilinskiy Vladimir,0:46:06,1:31:32,2:05:21,2:33:52,2:59:30,3:25:08,4:00:02.0
Mõtte Mati,0:41:04,1:23:58,1:58:58,2:28:41,2:56:01,3:23:54,4:00:02.6
Tättar Kaja,0:43:47,1:27:14,2:02:30,2:31:34,2:57:21,3:23:41,4:00:02.7
Romandi Villi,0:46:06,1:30:08,2:04:42,2:33:21,2:59:30,3:24:39,4:00:06.6
Roosaar Vahur,0:42:36,1:24:21,1:57:51,2:26:52,2:53:42,3:21:13,4:00:07.3
Alm Jouko,0:41:35,1:23:49,1:57:36,2:26:30,2:53:15,3:20:39,4:00:08.1
Mere Madis,0:48:28,1:31:59,2:05:56,2:34:17,2:59:20,3:25:25,4:00:08.2
Mukhin Sergei,0:39:30,1:22:01,1:55:53,2:27:44,2:55:54,3:23:27,4:00:12.1
Fedotenkov Alexander,0:40:57,1:22:31,1:55:57,2:25:30,2:52:51,3:20:32,4:00:17.1
Prants Heiki,0:40:07,1:24:32,2:00:13,2:30:18,2:58:27,3:24:58,4:00:17.7
Knets Juris,0:39:29,1:20:42,1:55:11,2:26:45,2:55:15,3:23:04,4:00:21.1
Viljamaa Enar,0:41:47,1:25:04,1:59:51,2:29:21,2:56:17,3:23:12,4:00:23.7
Lensment Tõnu,0:44:31,1:27:40,2:01:36,2:29:42,2:56:43,3:23:00,4:00:28.0
Ozolins Ainars,0:40:43,1:25:12,2:01:26,2:30:57,2:57:12,3:23:36,4:00:32.8
Maisvee Lauri,0:44:28,1:28:48,2:04:28,2:34:04,3:00:36,3:26:10,4:00:33.0
Aas Jan,0:55:07,1:39:17,2:12:27,2:39:42,3:03:51,3:28:10,4:00:35.5
Merila Urmo,0:43:40,1:28:12,2:02:37,2:32:01,2:59:12,3:25:31,4:00:37.6
Laansalu Meelis,0:42:48,1:26:21,2:01:28,2:31:16,2:58:23,3:24:55,4:00:54.5
Pajuväli Hendrik,0:47:39,1:27:20,2:00:30,2:30:02,3:00:23,3:25:31,4:01:00.7
Michelson Ülo,0:41:33,1:24:34,1:58:42,2:28:17,2:58:40,3:25:52,4:01:02.2
Puust Laurits,0:46:40,1:29:00,2:04:03,2:32:09,2:59:45,3:24:35,4:01:05.5
Jõgis Janek,0:44:49,1:27:15,2:01:22,2:29:24,2:55:18,3:24:05,4:01:07.1
Krastinsh Aivars,0:41:36,1:25:21,2:01:43,2:30:58,2:56:59,3:24:49,4:01:12.6
Tolm Tarmo,0:44:23,1:27:23,2:02:15,2:31:29,2:57:54,3:25:00,4:01:15.1
Von Bagh Alexej,0:49:58,1:32:57,2:06:27,2:34:34,2:59:40,3:26:29,4:01:20.3
Pajus Rene,0:43:20,1:27:59,2:03:19,2:32:23,2:59:09,3:25:45,4:01:21.4
Paats Joosep,0:42:33,1:26:54,2:01:25,2:31:25,2:58:45,3:24:53,4:01:22.5
Müür Martin,0:42:19,1:25:31,2:01:08,2:31:21,2:58:51,3:25:24,4:01:25.1
Carli Sergio,0:44:09,1:28:24,2:03:28,2:33:36,3:00:19,3:26:21,4:01:25.6
Viru Marko,0:41:36,1:24:42,2:00:05,2:30:42,2:58:56,3:26:37,4:01:26.1
Mustimets Margus,0:41:02,1:26:34,2:02:15,2:31:59,2:59:32,3:26:34,4:01:27.7
Peedu Agris,0:42:44,1:25:21,2:00:07,2:28:33,2:55:26,3:23:09,4:01:29.2
Rajaver Mikk,0:49:34,1:32:55,2:07:14,2:35:58,3:01:33,3:27:14,4:01:32.8
Lukk Juhan,0:40:09,1:25:15,2:01:13,2:31:14,2:58:10,3:24:58,4:01:41.9
Õiglane Jan,0:56:00,1:42:17,2:15:20,2:41:59,3:06:48,3:29:08,4:01:47.8
Tamm Madis,0:40:50,1:24:28,1:59:06,2:30:19,2:58:28,3:24:53,4:01:48.6
Maasen Kaido,0:43:03,1:25:46,2:01:12,2:30:40,2:57:20,3:24:43,4:01:48.7
Kaal Regina,0:45:54,1:30:32,2:06:10,2:34:44,3:00:35,3:26:31,4:01:56.2
Liblik Rainar,0:40:17,1:23:36,1:59:01,2:29:26,2:57:21,3:24:17,4:01:56.4
Karu Üllar,0:45:33,1:28:06,2:02:16,2:30:17,2:56:48,3:24:53,4:01:59.6
Mitt Einar,0:48:32,1:33:00,2:06:55,2:34:46,3:00:29,3:26:30,4:02:00.8
Tammemäe Eve,0:42:35,1:25:48,2:00:57,2:30:24,2:58:08,3:24:51,4:02:05.6
Valge Juhan,0:42:45,1:24:51,1:58:44,2:28:22,2:55:56,3:24:04,4:02:11.9
Usacheva Larisa,0:43:37,1:26:26,2:00:55,2:30:20,2:57:25,3:26:58,4:02:16.5
Zujev Mihail,0:40:05,1:22:51,1:58:29,2:30:01,2:58:22,3:25:02,4:02:22.6
Juurikas Veiko,0:42:21,1:26:42,2:02:32,2:32:26,3:00:32,3:27:16,4:02:26.6
Alver Oliver,0:42:45,1:27:23,2:03:30,2:33:57,3:00:54,3:27:27,4:02:29.1
Miljand Rauno,0:53:09,1:37:53,2:11:47,2:40:18,3:05:26,3:29:46,4:02:35.2
Kööp Andres,0:43:16,1:27:08,2:01:30,2:32:16,2:59:38,3:26:04,4:02:45.8
Randmäe Heiki,0:47:05,1:30:35,2:06:03,2:36:02,3:03:15,3:29:31,4:02:47.3
Makke Marko,0:43:25,1:30:09,2:06:39,2:35:42,3:03:33,3:28:50,4:02:49.3
Välba Mart,0:42:07,1:26:03,2:00:51,2:30:14,2:58:16,3:26:22,4:02:54.6
Mikson Maikel,0:44:53,1:29:30,2:06:07,2:35:55,3:02:43,3:28:20,4:02:56.2
Viirsalu Peeter,0:46:08,1:31:37,2:07:12,2:36:33,3:03:58,3:29:53,4:03:01.5
Kägu Hannes,0:46:17,1:29:43,2:06:15,2:36:11,3:02:11,3:27:58,4:03:01.7
Strazzabosco Giannantonio,0:46:17,1:33:36,2:08:41,2:37:38,3:04:16,3:28:49,4:03:04.1
Kiiver Kaupo,0:41:10,1:23:19,1:58:00,2:26:01,2:56:48,3:27:42,4:03:04.2
Saar Kristjan,0:47:00,1:30:25,2:06:11,2:35:21,3:01:48,3:28:00,4:03:04.8
Ukkivi Tõnis,0:42:10,1:25:28,2:01:32,2:31:11,2:58:18,3:26:06,4:03:07.2
Välkmann Indrek,0:44:28,1:28:53,2:04:37,2:34:19,3:00:43,3:27:07,4:03:07.4
Treier Tarvo,0:41:32,1:24:49,1:59:50,2:29:41,2:57:03,3:24:24,4:03:10.1
Viigipuu Toomas,0:41:46,1:26:00,2:01:00,2:30:56,2:57:15,3:24:40,4:03:11.8
Põlluäär Peep,0:43:02,1:26:01,2:00:47,2:30:50,2:58:21,3:25:58,4:03:18.8
Metsalu Merilin,0:46:50,1:31:21,2:05:56,2:35:25,3:02:02,3:28:27,4:03:19.4
Ülem Risto,0:51:16,1:33:37,2:07:15,2:35:36,3:01:02,3:26:55,4:03:19.6
Puusepp Ivar,0:42:12,1:26:06,2:04:37,2:35:53,3:03:05,3:28:27,4:03:22.6
Jaama Sander,0:46:46,1:32:04,2:07:01,2:35:50,3:02:12,3:28:27,4:03:24.4
Sellik Raivo,0:41:43,1:26:16,2:01:50,2:32:29,3:00:53,3:28:02,4:03:27.1
Tars Tõnis,0:45:27,1:29:26,2:05:14,2:34:59,3:01:53,3:27:48,4:03:29.3
Olesk Raul,0:42:35,1:29:19,2:05:33,2:36:20,3:03:54,3:29:39,4:03:33.5
Kitvel Olev,0:43:47,1:28:40,2:03:23,2:32:37,3:00:03,3:27:11,4:03:35.3
Etverk Jüri,0:41:57,1:26:50,2:01:30,2:31:17,2:59:03,3:26:30,4:03:44.3
Villem Lembit,0:42:59,1:24:49,1:58:40,2:27:54,2:56:16,3:24:50,4:03:45.0
Kals Mart,0:40:58,1:27:06,2:03:19,2:33:13,3:00:44,3:27:15,4:03:50.5
Pärn Priit,0:47:14,1:30:58,2:09:36,2:38:58,3:05:08,3:30:16,4:03:51.6
Roolaht Argo,0:45:39,1:29:10,2:03:13,2:32:18,2:59:44,3:27:14,4:03:59.2
Lemberg Raivo,0:46:21,1:30:52,2:06:29,2:35:34,3:02:34,3:28:52,4:04:06.7
Rist Erik,0:47:39,1:31:32,2:06:25,2:35:24,3:02:06,3:28:36,4:04:10.2
Kajari Mart,0:41:40,1:26:10,2:06:17,2:36:07,3:02:47,3:28:33,4:04:13.6
Part Andres,0:42:38,1:25:28,2:00:33,2:30:44,2:57:29,3:26:09,4:04:21.0
Huimerind Villu,0:43:05,1:26:35,2:01:51,2:31:48,2:58:57,3:26:24,4:04:22.5
Tallermaa Tauri,0:45:55,1:30:11,2:07:42,2:35:49,3:02:15,3:29:08,4:04:23.5
Österholm Hakan,0:47:37,1:33:35,2:08:59,2:37:44,3:03:54,3:29:43,4:04:25.6
Kaju Andres,0:43:52,1:29:00,2:03:37,2:33:00,3:00:33,3:28:44,4:04:26.1
Elissaar Jaanus,0:46:59,1:32:42,2:08:42,2:37:43,3:03:38,3:29:45,4:04:26.7
Helmja Kati,0:40:27,1:24:12,1:59:45,2:31:09,3:00:21,3:27:47,4:04:28.1
Männi Riho,0:43:00,1:28:59,2:04:41,2:34:58,3:02:55,3:28:25,4:04:29.4
Kalvik Lauri,0:42:35,1:25:25,2:01:21,2:31:33,2:59:57,3:27:34,4:04:30.8
Saar Tanel,0:43:29,1:28:43,2:05:18,2:34:50,3:02:18,3:28:46,4:04:31.7
Sepp Kristo,0:41:13,1:26:54,2:03:02,2:33:58,3:01:47,3:29:02,4:04:33.6
Mändmets Helges,0:46:47,1:31:28,2:06:33,2:35:06,3:01:58,3:28:31,4:04:39.1
Kassatkin Viktor,0:53:23,1:36:35,2:10:29,2:38:59,3:06:02,3:30:55,4:04:39.5
Järv Martti,0:42:13,1:24:54,1:59:58,2:29:59,2:58:03,3:26:01,4:04:40.1
Teppo Anu,0:43:35,1:27:00,2:01:55,2:31:12,2:59:15,3:27:07,4:04:43.3
Hainsoo Tauri,0:43:23,1:25:50,2:01:38,2:31:41,2:59:58,3:27:33,4:04:44.8
Hanni Rene,0:44:34,1:25:57,2:00:14,2:30:07,2:56:25,3:26:34,4:04:46.8
